district_id,theils_H_race,theils_H_frl,theils_race_cat,theils_frl_cat
4015090,0.00265478274022801,2.7980329998417017e-5,low,low
4823490,0.01142715458233994,0.006998685059179017,low,low
3303870,0.013543086187547758,2.794257193305768e-5,low,low
0200300,0,NA,low,NA
1719660,0.025612401337435187,0.020052384179228888,low,low
2501780,0.01788154481078674,0.0025334124081024937,low,low
3614730,0.01505505287984656,0.0014180740929885239,low,low
3614760,0.01747855967558854,3.6348707254475374e-5,low,low
0100007,0.027305579352819482,0.04692898829763909,low,low
1719680,0.0063924091797790605,0.013326862846125638,low,low
3407440,0.014049675603925822,0.00920501961768528,low,low
0617490,0.012274125656047899,0.012422313449290357,low,low
0617520,0,0,low,low
2306610,0,0,low,low
0507840,0.008638248870483076,0,low,low
3407470,0,0,low,low
3800404,0.03383584310265134,0.0017057479275559067,low,low
2506300,0.012926392091372339,1.1216254978679657e-4,low,low
4212030,0.01661810836725442,0.010798759294731033,low,low
5101980,0.018316369020162707,0.046383186323053216,low,low
3407500,0,0,low,low
3407530,0.040118065778939456,0.002846817268214747,low,low
3904970,0.008543886744839038,0,low,low
2102860,0.038774495450584416,0.025150534226237545,low,low
2714260,0.04479160981071204,0.06217960036331029,low,mid-low
2618570,0.017560892907260532,0.024682398818892663,low,low
2506330,0.010626940806308802,0.0011879004167909342,low,low
3303900,0.023805006414030647,0.028100469259172377,low,low
5303660,0.019322058670529142,0.015370934855142293,low,low
0507860,0.004597301976508162,2.2923148891962504e-5,low,low
0617580,0,0,low,low
5506570,0.011486437798886856,0.015821331524607286,low,low
0617620,0,0,low,low
3614820,0.009625222837426539,0.012109474741595268,low,low
4502490,0.06233373811873692,0.3946531825848134,mid-low,high
3809810,0,NA,low,NA
3614850,0.012008449164188521,0.016998627535485127,low,low
1601500,0.02393304249090277,0.008133722512784521,low,low
5506600,0.017346856611806336,0.012526521182520445,low,low
5603310,0.014394433992581963,0.0017474633523829977,low,low
0617640,0,NA,low,NA
3014640,0.04043727529619431,0.035248589742178635,low,low
0507890,0.02046525055555407,0.16486202349495166,low,mid-high
4634480,0.0056588199102752985,0.03851755978985174,low,low
2618600,0.019539979703030067,0.012086095376113395,low,low
2628890,0.014157473343593399,0.019631217811096727,low,low
3501320,0.08328426476274021,0.14104181756376005,mid-low,mid-low
1302880,0.06596548863737527,0.1073983695615162,mid-low,mid-low
4701920,0.01322553903334055,0.009039676847256185,low,low
0101770,0.060975109370698014,0.047553359918877554,mid-low,low
4823640,0.25242770770242756,0.35888895842663315,high,high
2714280,0.0732766819312227,0.013732976303179625,mid-low,low
2914840,0.019407049428851818,0.013174423140369878,low,low
4634600,0.08967753996141492,0.040963156046183835,mid-low,low
2400420,0.09089730272644254,0.1373915235816184,mid-low,mid-low
2700123,0.01098808546141144,0.022680022470939632,low,low
4600025,0.0783164662422194,0.010390327980938174,mid-low,low
5506630,0.02073929531026435,0.028392886478512205,low,low
1914280,0.0217614612841147,0.008414580900044055,low,low
5506660,0.024694844716679223,0.0035382891746109923,low,low
4015120,0.009766195115392014,0.008121941771880145,low,low
4823670,0.012830867421164708,0.029285337268334183,low,low
0617760,0,0,low,low
2618720,0.02880260515787909,0.023613201743128864,low,low
3407560,0.01513574924738763,0.01272635519112815,low,low
2915210,0,0,low,low
3100183,0.022795229027280053,0.017993849595609342,low,low
3905016,0.01010327538519359,NA,low,NA
2007530,0.024540026971678612,1.116008108838454e-4,low,low
0507990,0.008193810559509955,0,low,low
3904542,0.007908991122552214,NA,low,NA
4823700,0,0,low,low
4823730,0.0035168051756162807,7.340194658944954e-5,low,low
1914310,0.00576774847296818,0.021219579439328253,low,low
3904875,0.006759607400901917,NA,low,NA
4823760,0,0,low,low
2506390,0.005896839285224757,0.004734468400525535,low,low
2618810,0.016337607811578628,0.00485649396100698,low,low
3905002,0.007238367443365584,NA,low,NA
3614940,0.0036926355039393908,0.008773678357436771,low,low
1914340,9.155855873542305e-4,0.0010526493847835923,low,low
3614970,0.03683566810207722,0.02204544019611598,low,low
4823790,0.004105636586133415,0.007472264961079786,low,low
2915240,0,0,low,low
5506690,0.014578750718439379,0.013252499363779188,low,low
3303930,0.00884686667778627,0.0034745417841903323,low,low
2618840,0.013948414867536158,0.01047954960847665,low,low
0617850,0.11790301938230964,0.07445831658031364,mid-low,mid-low
0807080,0.028824112964247514,0.010666597121197786,low,low
4823820,0.013383806211541522,0.012547422639266935,low,low
4823850,0.016359072382010696,0.004570427274281744,low,low
0617880,0,0,low,low
0600060,0.0134387559887428,0.0020008165828933077,low,low
4015210,0.005997959829130951,0.1411535133999514,low,mid-low
2007560,0.020701072854904096,0.025316224212008805,low,low
4015240,0.013334608129784768,0.002649747408535759,low,low
2506420,0.013708563429045296,0.0013216497819409257,low,low
4823880,0.012981000699957595,0.00943970423778506,low,low
2915300,0.09023540733884627,0.014591658966116965,mid-low,low
4823910,0.12021586497887413,0.13628827198530943,mid-low,mid-low
2007590,0.020914931036981877,0.006999414486622024,low,low
4701950,0.011115384133894566,0.018924343938126188,low,low
1914370,0.009199690483249628,0.001900233150277276,low,low
3200210,0.10038425909790057,0.061828688122131076,mid-low,mid-low
3100179,0.06508062213199345,0.0033530660294789644,mid-low,low
0403870,0.021576827635625285,0.02540856046565016,low,low
2915330,0,0.008748162237334597,low,low
3172150,0.10343925369034424,0.033574365394329335,mid-low,low
2802040,0.023481120921043652,0,low,low
4701980,0.04761492342052387,0.012557086272701884,low,low
4823970,0,0,low,low
3615060,0.01942219592900688,7.119830363234135e-4,low,low
3407590,0,0,low,low
4212090,0.024747938509658035,0.02833657126471344,low,low
4702010,0.0038712418689471643,0.006307708619281014,low,low
0618030,0.01869249738170296,0.032902544473546354,low,low
0618060,0.13630504856302597,0.14671447066990745,mid-low,mid-low
1804710,0.01856500192651436,0.052215313686272705,low,mid-low
4824000,0.007648725827450547,0.008764454905911172,low,low
3904950,0.012688359972511448,0.9171558511658281,low,high
4106600,0,0,low,low
3615090,0.012070740989826922,0.007713112783773685,low,low
1719830,0.016384182062880368,0.004926366549225188,low,low
3014700,0.012307987522847497,0.0016244484151095983,low,low
0101800,0.1723762913538921,0.28233355428171875,mid-high,high
4824030,0.01994399217636822,0.02608480153142662,low,low
0508130,0.022414424493981396,0.014676489305942753,low,low
2915390,0.030974227105266674,0.0025595226630887548,low,low
5506750,0.012089414355155217,4.765170461435584e-4,low,low
3904413,0.025070626227796523,NA,low,NA
2618930,0.006695618259977885,0.010762776044653817,low,low
4635480,0.014432695425659023,0.031601639518091994,low,low
2618990,0.026151637602807244,0.027721978584315552,low,low
4824060,0.050848900752985204,0.07287230599492307,mid-low,mid-low
5506780,8.753752951550111e-4,0.008111973029778811,low,low
2714970,0.009693620280897325,0.012010426037305533,low,low
2007620,0.016058694082549445,0.03959394772420416,low,low
1719920,0.010088133077894332,0.06712520712968348,low,mid-low
4824100,0.00862622210566541,0.007621667842318069,low,low
3172210,0.021879369491792002,0.250804204052664,low,high
0200330,0.3345797243384952,NA,high,NA
3702280,0.11330823924966314,0.6458079160080881,mid-low,high
3615180,0.018662097719979908,0.008465929395308497,low,low
0403900,0,0,low,low
0618120,0,0,low,low
4000032,0.014494780919468944,8.731781428955849e-4,low,low
3014760,0.10191036337724349,0.01795993783692743,mid-low,low
2200720,0.15558803188724507,0.08457726582948528,mid-high,mid-low
2915420,0.024260682995207235,0.00406896894911165,low,low
2200750,0.09366962122428722,0.029150874091737042,mid-low,low
2619050,0.01601791487109191,0.008783747935324514,low,low
4015370,0.017681603320399388,0.0064803645442031155,low,low
1601530,0.0346147851710957,0.07801149154162115,low,mid-low
0800018,0.014196201051906113,7.510996754646894e-4,low,low
4824120,0.0063078840225787094,0.029029837281676126,low,low
0200520,0.47843729303164956,NA,high,NA
0804770,0.010265950411027238,0.010666686506703056,low,low
0618160,0,0,low,low
1914880,0.01857567836691258,0.0014793787954856473,low,low
1719970,0.01843036150912093,0.010177758882311927,low,low
1719960,0.019936728379210955,6.337408601448395e-4,low,low
1700113,0.023771870352065832,0.09522420984159476,low,mid-low
1701384,0,0,low,low
4106630,0,0,low,low
2619100,0.008872910862808555,0.013780169931259016,low,low
0618210,0.013418564491861032,0.00616199810657702,low,low
5300002,0.06422056613570308,0.0019102064817340108,mid-low,low
2007650,0.006025246147124738,0.013530957785655823,low,low
2915480,0.025421601311224527,0.04241433244783243,low,low
1914580,0.01630194697795453,0.004475211685855841,low,low
3904656,0.009818659620921212,NA,low,NA
5506810,0.02299584322866908,0.029516451924980917,low,low
3014820,0,0,low,low
5303720,0,0,low,low
4015420,0.022642599845638763,0.02391949276904046,low,low
1735970,0.011925500837540907,0.01893402198333348,low,low
3904780,0.017780929665141342,NA,low,NA
0618240,0,0,low,low
3904543,0.004963413571899824,0,low,low
3615270,0,0,low,low
3904808,0.01571234383397124,NA,low,NA
1741690,0.055310959275582765,0.07564102732122498,mid-low,mid-low
1200930,0.07149967761587067,0.10336914494429172,mid-low,mid-low
3615300,0.021336666017809685,0.008858680492215115,low,low
1000680,0.08240328369566792,0.019665694313253254,mid-low,low
1707170,0.013696455917458317,0.012445567398665066,low,low
3905028,0.04457511168671451,NA,low,NA
4212150,0.02199307095330769,0.009405613162244085,low,low
1804770,0.1492376894773235,0.08999567005544698,mid-low,mid-low
4015450,0.017841428127099625,0.004393090521940574,low,low
1914640,0.014385765447769148,0.013811063060796488,low,low
4824150,0.006526539722856384,0.022712113302745775,low,low
2007680,0.003911561750336922,0.0023639783643461627,low,low
4824180,0.0030913320702429655,0.00822658726631048,low,low
0618390,0.11329495394481326,0.026512643759661697,mid-low,low
4824210,0.006594144132809312,0.011278647767848796,low,low
2619170,0.008186018116530863,0.0010481788991156126,low,low
2007710,0.02672569065739797,0.005616695408609578,low,low
4015480,0.004460602095100223,0.009490649930311837,low,low
3303960,0.04502020536936999,0.02386810640865559,low,low
4212170,0.019191365119312697,0.009027045797413077,low,low
2715000,0.02993053114336462,0.008538213159618696,low,low
1914670,0.028353149808204945,0.0035766316978516513,low,low
2715030,0.009029021652002138,0.014834579867502966,low,low
2007740,0.002109123460073249,0.012873771356717318,low,low
4824240,0.007662748337943204,0.001830868581607463,low,low
5506840,0.027539799444759108,0.007104724202873594,low,low
4100047,0,0,low,low
2619250,0.014208779238028338,0.04049706746713548,low,low
2619290,0,0,low,low
1914700,0.07013007768403848,0.06748189131990129,mid-low,mid-low
1914730,0.015996206729458864,0.006584083483665652,low,low
4824260,0.00880950654162194,0.021201317005581373,low,low
1914850,0.015789805201516308,0.0031450574880425215,low,low
5506870,0.009628543900550974,0.0014994752924932238,low,low
2506480,0.011282210748552138,0.006569973519457355,low,low
4636060,0.07857060304975919,0.018549232071845098,mid-low,low
4824300,0,0,low,low
5004830,NA,NA,NA,NA
4824330,0.015109483942661078,0.013060111998133247,low,low
4824360,0,0,low,low
3702310,0.10034258469550494,0.14597709496247396,mid-low,mid-low
4680439,0.04648353474637446,5.030038955571064e-4,low,low
4830360,0.007135357194233525,5.466149580333383e-4,low,low
2915510,0.05216634685730559,0.0016875703684814723,mid-low,low
4900390,0.03262677089549633,0.02834600578423523,low,low
2619410,0.015249249615424208,0.025263475175331236,low,low
3904414,0.01128339129795993,0.19031069791871186,low,mid-high
2619470,0,0,low,low
3615360,0.028181578770378517,0.005166436375072502,low,low
1720170,0.012890740106479077,0.012809020463577684,low,low
4636150,0.06519986864894235,0.009258185146988196,mid-low,low
4212210,0.011300241071171674,0.15808331074171936,low,mid-high
1720180,0.020434905120766258,0.006733391337601942,low,low
0684500,0.0294924005446544,0.022599120177025683,low,low
4824420,0.08385740110242249,0.022484932621321778,mid-low,low
1720190,0,0,low,low
3407680,0.061377368256309996,0.007510987321333779,mid-low,low
3615450,0.007647168778045975,0.009853150974613001,low,low
1302910,0.006558575422145507,0.006822497395571339,low,low
0403960,0.06331307487644235,0.022878925374154344,mid-low,low
3176400,0.04836213349573983,0,low,low
2619530,0.02739113259428213,0.0045164845948632935,low,low
3407710,0,0,low,low
3615480,0.011665578861442125,0.01170815273404006,low,low
3615510,0.011210422068563933,0.0018082709068474926,low,low
0618510,0,0,low,low
2306780,0,NA,low,NA
5102010,0.017418717897909844,0.016282733050351793,low,low
2715510,0.011166772139594239,0.008695219619659146,low,low
2306810,0,0,low,low
3615540,0.007819292570499216,0.009594716114541116,low,low
5303750,0.03331372766818908,0.07036483061538683,low,mid-low
4824450,0.004772805734153994,0.006575415775602676,low,low
4824480,0.016458605428527888,0.01237907127124997,low,low
1720220,0.004057686567772364,0.0024431494138086713,low,low
2802100,0.08659176528798125,0.04606001532755918,mid-low,low
3615570,0.0366291276129311,0.03429937595183191,low,low
2619580,0.007268893958719586,0.01123695637850351,low,low
5506960,0.0759450303012248,0.0013251018956406961,mid-low,low
1720250,0,0,low,low
2715540,0,0,low,low
0500021,0.030527625130530835,0.004545372890602718,low,low
0403990,0.009900787542687627,0.01764291273742757,low,low
1726880,0.039441139931353654,0.03387188130522843,low,low
1804800,0.0366605190340134,0.011259060071456703,low,low
4824530,0.004758462537915032,4.1132942131257515e-4,low,low
1200960,0.03715507322750917,0.016638573708693375,low,low
3910005,0.06632577442894894,0,mid-low,low
3904415,0.025148715379163522,NA,low,NA
2802160,0.11555202001003254,0.007319486294837391,mid-low,low
0513230,0.009924599917967207,0.026727685631041127,low,low
1302940,0.017447720132962658,0.052019341393659865,low,mid-low
0101830,0.08841710938399958,0.0565146482397515,mid-low,mid-low
4702070,0.028451989534390217,0.0027434902102347045,low,low
2102940,0.052399746092992486,0.005321159729565472,mid-low,low
2700231,0.004601619004431848,0.007535255761321196,low,low
3702340,0.05286395178567646,0.022353992077114613,mid-low,low
5400540,0.04412104546212744,0.017004420347102072,low,low
3015060,0,NA,low,NA
2102910,0,0,low,low
3904985,0.013889389903060859,NA,low,NA
2200780,0.20059755504042864,0.09533019891124084,mid-high,mid-low
2802190,0.14330157100298974,0.28761040977751884,mid-low,high
2619620,0.02129727109699266,0.08063655263390304,low,mid-low
2915600,0.022787547589748186,0.01305330158031506,low,low
3303990,0,0,low,low
3407740,0.025066357691762395,0.03530158779087012,low,low
3904832,0.016272323252869026,0,low,low
0101860,0.008570658553292079,0.004472312227464801,low,low
4824590,0.014773556846954165,0.026893093910974053,low,low
0500419,0.048676503940332815,0,low,low
1720280,0.030764388881711468,0.05568156398037468,low,mid-low
0618660,0,0,low,low
3304030,0.021952203520192004,0.026864041065697373,low,low
3501350,0.013909193656022754,9.714300467576182e-4,low,low
3904920,0.01989867886487517,0,low,low
3407770,0.003660675977685967,6.91646959039611e-4,low,low
4400510,0.021074302395156033,0.009769988870456955,low,low
3800021,0.034013145934436204,0.02941527778698239,low,low
4212300,0.02890256387703464,0.09735061290436288,low,mid-low
2915660,0.04165911536380536,3.1247885465347347e-4,low,low
3615630,0.024071403447776807,0.016967818314614816,low,low
0618690,0.01217966599089069,0.014141455689502513,low,low
3609090,0.014984392800842029,0.005415372149521638,low,low
0618730,0.006707074883680088,0.005381304125217385,low,low
1915180,0.016509324034470557,0.0015240190549618718,low,low
5507020,0.033622500329706984,0.0817864691675624,low,mid-low
0618780,0,0,low,low
2791451,0.007963521023494595,1.111482198625865e-4,low,low
4824600,0.006668179463404742,0.005851948716084185,low,low
4502520,0.02220531445748083,0,low,low
1720370,0,0,low,low
0101890,0.01168274775436322,0.007116465216110485,low,low
2916140,0.011244214659813062,0.003883486724791793,low,low
1302970,0.003171229166619274,0.015246084635326639,low,low
1720380,0.02690189369298758,6.942601328691608e-4,low,low
4824630,0.008130087591051209,0.06125849198761383,low,mid-low
0508240,0.19563529641873367,0.049708440350196,mid-high,low
3600007,0.03871102562279256,0.0015407127551246482,low,low
4015690,0.004816108270661286,0.012401383897848535,low,low
1804980,0.04516250023340964,0.01905967416278876,low,low
2007750,0.010928033970723386,0.009536497705691368,low,low
4824660,0,0,low,low
4212330,0.008435182726927377,0.22494077710448337,low,mid-high
1303000,0.004864029240860908,0.004739387264028976,low,low
1200990,0,0.010446519963985539,low,low
3904587,0.012903983996105952,NA,low,NA
2916200,0.10179809542011607,2.0357003880186973e-4,mid-low,low
3615720,0,0,low,low
1303030,0.003919496416794092,0.00413662094747108,low,low
2916190,0.03724932395085784,0.13961536600239335,low,mid-low
2802220,0.08597539460605105,0,mid-low,low
2916230,0.03467289572815381,0.007587472422476748,low,low
1303060,0.029333367397962076,0.010286043303143758,low,low
0101920,0.24960053374963392,0.13711527553611205,mid-high,mid-low
4702100,0.04242665424165832,0.015297773227912627,low,low
2102990,0.09452416967970803,0.12294583343123318,mid-low,mid-low
1601570,0.034173022535148936,0.046134336227934114,low,low
2013020,0.057323694828798316,0.0010804268812480559,mid-low,low
0804800,0.1168228284671168,0.17407958374057025,mid-low,mid-high
5400570,0.025880221605819764,0.027853411450734677,low,low
4106740,0.1986690139440855,0.024794027948995653,mid-high,low
2802250,0.03322375657085024,0.16693698129827816,low,mid-high
2200810,0.0795004618339124,0.04027327616352259,mid-low,low
0618840,0.01935234885226148,0.017741686440217494,low,low
0618810,0,NA,low,NA
0618870,0.06419029672205413,0.04068150128997479,mid-low,low
3015120,0,0,low,low
4824730,0.015116276734976288,0.011903398594533593,low,low
3904825,0.023730738416865692,0,low,low
2200840,0.14410628605236533,0.05336282005663443,mid-low,mid-low
2306870,0,0,low,low
5507050,0.03142397062909902,0.024031472594470218,low,low
2619800,0.02492272652637823,0.010302880419344452,low,low
4106710,0.010735295874681885,0.011508020104410049,low,low
3904868,0.00582364725995715,0.0035578190658560327,low,low
3407800,0.015255718771420112,0.004734251661397369,low,low
0618930,0.10664638409083856,0.017308384306485996,mid-low,low
2009510,0.01873199062943706,0.008603531419528394,low,low
4212390,0.01734710519677631,0.008008462367684205,low,low
3501380,0.6648252434981825,0,high,low
3501410,0.07790840119604724,0,mid-low,low
2619830,0.015648501176521095,0.018601568899058323,low,low
1303090,0.004769897899810459,0.014927925526149735,low,low
2103000,0,0,low,low
4212420,0.0040962795629367835,3.951143412299167e-6,low,low
4015720,0.028984495916048063,0.05467467789605178,low,mid-low
4015750,0,0,low,low
2916290,0.03323194421499798,0.028336039595650626,low,low
1805190,0.035335072568090854,0.021790939820944093,low,low
3904933,0.021251340890494488,0,low,low
3615810,0.02632064812257897,0.007979354392485904,low,low
1601590,0.0043549007745010285,0.0443504019919463,low,low
3407830,0.13936494388273016,0.056873722735404246,mid-low,mid-low
1720430,0.012176324666425764,0.009255672993811111,low,low
4212480,0.02905216775421729,0.0032613850372538123,low,low
2103030,0.014280073247245824,0.013145957657844664,low,low
0507920,0.010982715443999685,0,low,low
1915330,0.07031887143241271,0.007971125591724146,mid-low,low
4106750,0,0,low,low
4824750,0.04909290432346606,0.0025913929287624377,low,low
4824780,0.017539134104191452,0.0236184477573884,low,low
4212540,0.028356600061152138,0.003618550637674952,low,low
4824810,0.00461415743684092,0.019826131443907224,low,low
2619890,0.04558426137544368,0.017756505685790874,low,low
4106780,0.03207070718275957,0.02557978324957299,low,low
1809120,0.019356563410805838,0.009292142516631038,low,low
3300003,0,0,low,low
0618990,0.0057052176140749925,0.012171101523214382,low,low
3615870,0,0,low,low
1720490,0.007065700896710709,0.0040060563355236636,low,low
4702130,0.02510103720592395,0.06254670501620323,low,mid-low
3615900,0.002094667596297407,0.002616880332912603,low,low
4824840,0.004158534855164179,0.030850371505179643,low,low
3100176,0.031323104061588475,0.010967005750559802,low,low
2908320,0.012134165646425011,5.965056823684872e-4,low,low
1303120,0.0047820815947746545,0.004085036614906327,low,low
4702160,0.12445070994430377,0.07142068862959913,mid-low,mid-low
2103060,0.04208119848066718,0.013968552405097237,low,low
5603770,0.05638409426283351,0.015483821589650854,mid-low,low
5507170,0,0,low,low
3172335,0.10452076521663871,1.4482980074292687e-4,mid-low,low
4212570,0.005148897288460747,8.681711074505829e-4,low,low
4400540,0.020849256619674513,0.05886954810091519,low,mid-low
1720550,0.022813070327720626,0.0016342098134703826,low,low
1915450,0.008430306264611543,0.025131668637464414,low,low
3702370,0.05109508961958526,0.1555390141952532,mid-low,mid-high
0619050,0,0,low,low
3615980,0.009058531223178557,0.00782289680628556,low,low
3904798,0.013466380361116151,NA,low,NA
1602100,0.03249925834520815,0.11891444989689164,low,mid-low
3015200,0.025180515625773402,3.042660342673519e-4,low,low
3015260,0,0,low,low
1720580,0.07028539347579682,0.021090755353294778,mid-low,low
1720610,0.0353311174167813,0.032752624727782995,low,low
3904826,0.08311928341712739,NA,mid-low,NA
4015840,0.00524324471940504,0.014008596608148918,low,low
2802280,0.05044466199589733,0.010167267932942247,mid-low,low
1303150,0.031132294243699496,0.024816866532268663,low,low
4619580,0.04319744910484403,0.0363652345513585,low,low
3702400,0.0277503894584472,0.04119451730934662,low,low
4824900,0,0,low,low
2306900,0,0,low,low
0508280,0.023310620608617116,0,low,low
2307100,0,0,low,low
2619920,0.02661812393997773,0.030905915964825816,low,low
2916350,0.023896648694866584,0.021675247048387344,low,low
1700015,0.016458742719503323,0.011948148548599883,low,low
4900420,0.05033451652383521,0.07668192786800625,mid-low,mid-low
3015340,0.052240791985974463,1.352294176060878e-4,mid-low,low
2715750,0.006106863288688102,0.005515972896830625,low,low
4106820,0.17719248394116088,0.002904449967876819,mid-high,low
3615990,0.06309952354077988,0.006274065868981733,mid-low,low
3905017,0.01629115785767661,NA,low,NA
0404010,0.006923702632785607,0.0022167111178561945,low,low
4106870,0.007885321353404088,0,low,low
4824930,0.029170532456465614,0.03976091273586263,low,low
4824960,0.0067187044282534915,0.005356156386749582,low,low
4900450,0.02756991173394383,0.011567262779839963,low,low
5507230,0.06107136983941801,6.426330013000076e-4,mid-low,low
3015360,0.07869565494503444,0,mid-low,low
3015390,0,NA,low,NA
4824990,0.028565833008306472,0.08365187928220798,low,mid-low
0804860,0.003590039365145481,0.010403994982705151,low,low
0619140,0.006835072928798571,0.0026979283905255577,low,low
0619110,0,0,low,low
0619170,0,0,low,low
0508340,0.018348502633411107,5.429113981761265e-4,low,low
4106930,0.012714194730887802,0.001741952047154056,low,low
0619230,0,0,low,low
0619200,0,0,low,low
2915060,0,0,low,low
4825020,0.005789441715065298,0.005088250088870563,low,low
0200210,0.0318140929608712,NA,low,NA
4212600,0.06081804736123051,0.01039998100611395,mid-low,low
4212630,0.010945571605043189,0.04428944595271048,low,low
4106960,0,NA,low,NA
0619260,0.06797857095748602,0.050153562304538,mid-low,mid-low
4015900,0,0,low,low
4015930,0,0,low,low
4680437,0.08560549831980234,0.023336660855507434,mid-low,low
5303780,0,0,low,low
0200360,0,NA,low,NA
5303810,0.015789010426667385,0.001449231420052102,low,low
2619950,0.05724670361990543,0.08010492821832628,mid-low,mid-low
2620010,0.028653714074998834,0.006504167280572329,low,low
3904934,0.07153466990113717,NA,mid-low,NA
3015450,0.009684570020634725,0.018324957416312463,low,low
2620050,0.04867602851096254,0.01512046687199575,low,low
1601620,0.01800151506056663,0.015715205375616804,low,low
5400600,0.14132302345405875,0.06232235290905482,mid-low,mid-low
4212660,0.020329338154594992,0.026718613255934356,low,low
4900480,0.10730967219576402,0.012446978027875602,mid-low,low
1724480,0.02080531454009841,0.012756221534306443,low,low
1720760,0.026439056693396693,0.014102416541158899,low,low
1805280,0.015920626026847177,0.010859049716768663,low,low
3702430,0.015182545197979068,0.07137025906773767,low,mid-low
4015990,0.006536788892217405,0.006052127573216518,low,low
2007950,0.07453640780522679,0.05619306367454189,mid-low,mid-low
2916400,0.14754885863026312,0.013280470574904338,mid-low,low
1720790,0.02334973389207081,0.004644140254504599,low,low
4825110,0,0,low,low
4825140,0.025941775386817988,0.011005956600467593,low,low
4209600,0.01770306619476454,0.007231271945851564,low,low
0804890,0,0.11555588673457759,low,mid-low
0632340,0,0,low,low
0200005,0,NA,low,NA
2716980,0.0019008988482442657,0.004865835686110202,low,low
3616080,0.008241260094463883,0.0037151529619456154,low,low
4825170,0.09310287894672872,0.1786051522980267,mid-low,mid-high
4825200,0.009242734202242147,0.015186132920121855,low,low
5507290,0.016146969321819363,0.017169888149652843,low,low
2007970,0.027456874687780134,0.004239984215265098,low,low
0404060,0.01723560740369143,0.0012188945031126107,low,low
3407860,0.014560036967789255,0.0018294241658526737,low,low
3172390,0.048904976023951656,0.06857574285093959,low,mid-low
2916450,0.016904604477903082,0.023437196805736967,low,low
3407890,0.01662774360632175,0.01876599383010508,low,low
3304040,0.05248823713975051,0.04046875177521937,mid-low,low
2620070,0.006713115270914717,0.00570529549681198,low,low
3616140,0,0,low,low
4825230,0.007124796937001278,0.02228311011711219,low,low
3304050,0.013470217071645148,0.05377601745553811,low,mid-low
1720880,0.06165772681841482,0.06325053358040857,mid-low,mid-low
1720910,0,0,low,low
4825260,0.045571293537233534,0.09297970114963654,low,mid-low
5303870,0,0,low,low
3904679,0,0,low,low
2717010,0.015286113987351599,1.9244503177815898e-4,low,low
1601650,0.032195973594223326,0.05282679022891193,low,mid-low
2620160,0.011421401614222199,0.015533998595750609,low,low
4016170,0.0212126654324796,0.1005110100599596,low,mid-low
0619320,0.016054447171759533,0.014525491518366674,low,low
2916470,0,0,low,low
5300003,0.02056500396808242,0.049071084613561945,low,low
4825290,0,0,low,low
4825320,0.0037712551596847626,0.03309051562266784,low,low
2802310,0.053082319167072,0.1247439715746406,mid-low,mid-low
0200390,0.07132652118506606,NA,mid-low,NA
3616200,0.014619998670938621,6.183496465981254e-4,low,low
1601680,0.044693820616103545,0.014847321012679443,low,low
4825410,0,0,low,low
4825440,0.0013021279727946876,0.00928562560071252,low,low
3172420,0.012287130203730364,0.015024113935205622,low,low
3407920,0.007321083321104834,0.0016383395407280107,low,low
1720970,0,0,low,low
3810180,0.010970637433799613,0.013022339110081733,low,low
3616230,0.01539949853298563,0.042608752611834916,low,low
4825470,0,0,low,low
4825500,0.0027039564267457065,0.015391790341504733,low,low
2916500,0.010194258394048004,4.376530973271841e-4,low,low
4212690,0.007292252488851626,0.01218326618299682,low,low
5303930,0.07349409600728721,0.14832163521702008,mid-low,mid-low
5507320,0.06448626504036285,0.10904497478487563,mid-low,mid-low
2620280,0.01603158744910037,0.04570540226950471,low,low
3810260,0.00962705206676728,0,low,low
3304080,0,0,low,low
3904719,0.006204725716186248,NA,low,NA
3904416,0.013808435164389286,NA,low,NA
2620310,0.014197281574229904,0.01094056460106576,low,low
2400450,0.03374227718654291,0.0018981933706979843,low,low
0902040,0,0,low,low
5303960,0.04896894137606127,0.08342898314001071,low,mid-low
0619380,0.002595480076394995,1.189080904961392e-6,low,low
3910025,0.01633956744002517,NA,low,NA
2103090,0.04726687987296193,0.023427326932086576,low,low
2620340,0.016434519772573746,0.029575323789903928,low,low
0619410,0,0,low,low
4016320,0,0,low,low
2717100,0.01078628029494638,0.002801378387722885,low,low
1915630,0.006877775519159643,0.017852802693010195,low,low
4016350,0.0102251324855288,5.261537645917269e-4,low,low
1915660,0.053667999106750346,0.00771985270999354,mid-low,low
0619440,0.07673238419714626,0.027014852977558446,mid-low,low
4825530,0,0,low,low
2717120,0.012528954659811882,0.012921485796474551,low,low
0619490,0.023796817888690806,0.008811087332838244,low,low
4825560,0.011509577715743943,0.0021070287807683067,low,low
0619540,0.15315947069816838,0.24409101257547375,mid-high,mid-high
0619590,0.008075225687489074,0.008109220371649442,low,low
4825590,0.010523357943495765,0.02167044281711801,low,low
4502550,0.025614678016097712,0.258497963146617,low,high
3015510,0,NA,low,NA
0200150,0.0346898630974887,NA,low,NA
4016380,0.016825985693727383,0.020138223400041143,low,low
3904418,0.014387000211756,NA,low,NA
5303990,0.012159478344868304,0.0038122986493976363,low,low
5503510,0.018500598449348232,0.0037948980540985296,low,low
1721000,0.017266046171915374,0.01248702866763546,low,low
5507380,0.03235252009495587,0.01014307959977444,low,low
5507410,0.007689275213269278,0.014645931681671684,low,low
