district_id,school_id,school_name,school_type,school_level,enroll21_nces
1707200,170720000375,BRIMFIELD HIGH SCHOOL,1-Regular school,High,222
0100006,010000601585,BRINDLEE MOUNTAIN HIGH SCHOOL,1-Regular school,High,575
0503630,050363000112,BRINKLEY HIGH SCHOOL,1-Regular school,High,181
0200030,020003000020,BRISTOL BAY MIDDLE/HIGH SCHOOL,1-Regular school,High,43
0900510,090051000092,BRISTOL CENTRAL HIGH SCHOOL,1-Regular school,High,1201
0900510,090051000093,BRISTOL EASTERN HIGH SCHOOL,1-Regular school,High,1108
3905011,390501103838,BRISTOL HIGH SCHOOL,1-Regular school,High,246
4204200,420420001014,BRISTOL HS,1-Regular school,High,321
4005460,400546000193,BRISTOW HS,1-Regular school,High,460
4600041,460004101141,BRITTON-HECLA HIGH SCHOOL - 01,1-Regular school,High,99
5102250,510225000913,BROAD RUN HIGH,1-Regular school,High,1582
3600005,360000500282,BROADALBIN-PERTH JUNIOR-SENIOR HIGH SCHOOL,1-Regular school,High,824
4811430,481143000618,BROADDUS H S,1-Regular school,High,189
2200540,220054000355,BROADMOOR SENIOR HIGH SCHOOL,1-Regular school,High,948
2400060,240006001402,BROADNECK HIGH,1-Regular school,High,2233
3004920,300492000122,BROADVIEW HIGH SCHOOL,1-Regular school,High,38
3004980,300498000123,BROADWATER HIGH SCHOOL,1-Regular school,High,194
5103390,510339001492,BROADWAY HIGH,1-Regular school,High,976
4811460,481146000621,BROCK H S,1-Regular school,High,479
3605580,360558000285,BROCKPORT HIGH SCHOOL,1-Regular school,High,1005
2503090,250309000385,BROCKTON HIGH,1-Regular school,High,4046
3005040,300504000125,BROCKTON HIGH SCHOOL,1-Regular school,High,37
4204260,420426002362,BROCKWAY AREA JSHS,1-Regular school,High,458
3605610,360561000289,BROCTON MIDDLE HIGH SCHOOL,1-Regular school,High,298
5501740,550174000212,BRODHEAD HIGH,1-Regular school,High,315
4005490,400549002795,BROKEN ARROW HS,1-Regular school,High,4369
3100011,310001100103,BROKEN BOW HIGH SCHOOL,1-Regular school,High,267
4005520,400552000209,BROKEN BOW HS,1-Regular school,High,611
2505880,250588000838,BROMFIELD,1-Regular school,High,593
2905910,290591000135,BRONAUGH HIGH,1-Regular school,High,85
2606960,260696004294,BRONSON JRSR HIGH SCHOOL,1-Regular school,High,567
1201140,120114001197,BRONSON MIDDLE/HIGH SCHOOL,1-Regular school,High,579
3600088,360008805686,BRONX ACADEMY OF HEALTH CAREERS,1-Regular school,High,385
3600088,360008805568,BRONX AEROSPACE HIGH SCHOOL,1-Regular school,High,201
3600085,360008506258,BRONX ARENA HIGH SCHOOL,1-Regular school,High,121
3600085,360008506221,BRONX BRIDGES HIGH SCHOOL,1-Regular school,High,328
3600090,360009006163,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,1-Regular school,High,258
3600086,360008605794,BRONX CENTER FOR SCIENCE AND MATHEMATICS,1-Regular school,High,438
3600087,360008706397,BRONX COLLABORATIVE HIGH SCHOOL,1-Regular school,High,543
3600086,360008605669,BRONX COLLEGIATE ACADEMY,1-Regular school,High,383
3600085,360008505983,BRONX COMMUNITY HIGH SCHOOL,1-Regular school,High,88
3600085,360008506357,BRONX COMPASS HIGH SCHOOL,1-Regular school,High,378
3600086,360008605865,BRONX EARLY COLLEGE ACADEMY FOR TEACHING AND LEARNING,1-Regular school,High,503
3600087,360008705676,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,1-Regular school,High,372
3600090,360009006275,BRONX ENVISION ACADEMY,1-Regular school,High,384
3600084,360008406056,BRONX HAVEN HIGH SCHOOL,1-Regular school,High,117
3600088,360008805680,BRONX HEALTH SCIENCES HIGH SCHOOL,1-Regular school,High,338
3600087,360008705185,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,1-Regular school,High,408
3600086,360008605177,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,1-Regular school,High,495
3600088,360008805179,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,1-Regular school,High,474
3600088,360008805681,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS,1-Regular school,High,256
3600086,360008605176,BRONX HIGH SCHOOL OF BUSINESS,1-Regular school,High,329
3600087,360008701922,BRONX HIGH SCHOOL OF SCIENCE (THE),1-Regular school,High,2937
3600086,360008604879,BRONX INTERNATIONAL HIGH SCHOOL,1-Regular school,High,330
3600088,360008805683,BRONX LAB SCHOOL,1-Regular school,High,307
3600090,360009005689,BRONX LATIN SCHOOL,1-Regular school,High,555
3600086,360008600795,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,1-Regular school,High,396
3600084,360008405189,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,1-Regular school,High,493
3600042,360004204466,BRONX PREPARATORY CHARTER SCHOOL,1-Regular school,High,831
3600090,360009000744,BRONX REGIONAL HIGH SCHOOL,1-Regular school,High,114
3600085,360008506388,BRONX RIVER HIGH SCHOOL,1-Regular school,High,464
3600086,360008602961,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,1-Regular school,High,752
3600087,360008705678,BRONX SCHOOL OF LAW AND FINANCE,1-Regular school,High,351
3600085,360008505652,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,1-Regular school,High,643
3600087,360008705496,BRONX THEATRE HIGH SCHOOL,1-Regular school,High,313
3600088,360008806270,BRONXDALE HIGH SCHOOL,1-Regular school,High,455
3605640,360564000291,BRONXVILLE HIGH SCHOOL,1-Regular school,High,541
3600088,360008805804,BRONXWOOD PREPARATORY ACADEMY (THE),1-Regular school,High,358
1709930,170993005792,BRONZEVILLE SCHOLASTIC HS,1-Regular school,High,73
5400150,540015000075,BROOKE HIGH SCHOOL,1-Regular school,High,1018
5103660,510366000591,BROOKE POINT HIGH,1-Regular school,High,2074
4811520,481152000625,BROOKELAND H S,1-Regular school,High,196
5501770,550177000214,BROOKFIELD CENTRAL HIGH,1-Regular school,High,1200
5501770,550177000215,BROOKFIELD EAST HIGH,1-Regular school,High,1340
2905940,290594000139,BROOKFIELD HIGH,1-Regular school,High,293
3905012,390501203840,BROOKFIELD HIGH SCHOOL,1-Regular school,High,288
0900540,090054000109,BROOKFIELD HIGH SCHOOL,1-Regular school,High,902
2800840,280084000092,BROOKHAVEN HIGH SCHOOL,1-Regular school,High,764
4608520,460852000082,BROOKINGS HIGH SCHOOL - 01,1-Regular school,High,1010
4102310,410231000255,BROOKINGS-HARBOR HIGH SCHOOL,1-Regular school,High,485
0503640,050364000116,BROOKLAND HIGH SCHOOL,1-Regular school,High,572
4502730,450273000742,BROOKLAND-CAYCE HIGH,1-Regular school,High,1075
2503150,250315000415,BROOKLINE HIGH,1-Regular school,High,2035
3600091,360009105563,BROOKLYN ACADEMY HIGH SCHOOL,1-Regular school,High,130
3600094,360009406122,BROOKLYN ACADEMY OF GLOBAL FINANCE (THE),1-Regular school,High,129
3600095,360009505523,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,1-Regular school,High,308
3600096,360009605961,BROOKLYN BRIDGE ACADEMY,1-Regular school,High,126
2706240,270624000273,BROOKLYN CENTER HIGH SCHOOL,1-Regular school,High,528
3600092,360009205497,BROOKLYN COLLABORATIVE STUDIES,1-Regular school,High,692
3600153,360015300829,BROOKLYN COLLEGE ACADEMY,1-Regular school,High,666
3600121,360012105721,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,1-Regular school,High,353
3600091,360009105962,BROOKLYN COMMUNITY ARTS AND MEDIA HIGH SCHOOL (BCAM),1-Regular school,High,556
3600096,360009605956,BROOKLYN COMMUNITY HIGH SCHOOL FOR EXCELLENCE AND EQUITY,1-Regular school,High,209
3600121,360012105997,BROOKLYN DEMOCRACY ACADEMY,1-Regular school,High,122
3601160,360116006622,BROOKLYN EMERGING LEADERS ACADEMY CHARTER SCHOOL,1-Regular school,High,239
3600092,360009206279,BROOKLYN FRONTIERS HIGH SCHOOL,1-Regular school,High,168
3904365,390436500200,BROOKLYN HIGH SCHOOL,1-Regular school,High,581
3600094,360009404079,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,1-Regular school,High,626
3600091,360009106029,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE,1-Regular school,High,117
3600092,360009204497,BROOKLYN HIGH SCHOOL OF THE ARTS,1-Regular school,High,954
3600095,360009506300,BROOKLYN INSTITUTE FOR LIBERAL ARTS,1-Regular school,High,522
3600091,360009101371,BROOKLYN INTERNATIONAL HIGH SCHOOL,1-Regular school,High,337
3600120,360012006045,BROOKLYN LAB SCHOOL,1-Regular school,High,406
3601111,360111106493,BROOKLYN LABORATORY CHARTER SCHOOL,1-Regular school,High,514
3600119,360011905929,BROOKLYN LATIN SCHOOL (THE),1-Regular school,High,809
3600119,360011905699,BROOKLYN PREPARATORY HIGH SCHOOL,1-Regular school,High,530
3600991,360099106123,BROOKLYN PROSPECT CHARTER SCHOOL-CSD 15,1-Regular school,High,677
3600097,360009706274,BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE),1-Regular school,High,373
3600095,360009505514,BROOKLYN SCHOOL FOR MUSIC & THEATER,1-Regular school,High,287
3600097,360009705555,BROOKLYN SCHOOL FOR SOCIAL JUSTICE (THE),1-Regular school,High,292
3600152,360015203107,BROOKLYN STUDIO SECONDARY SCHOOL,1-Regular school,High,954
3600091,360009101928,BROOKLYN TECHNICAL HIGH SCHOOL,1-Regular school,High,5943
3600096,360009605966,BROOKLYN THEATRE ARTS HIGH SCHOOL,1-Regular school,High,288
1905490,190549000174,BROOKLYN-GUERNSEY-MALCOM JR-SR HIGH SCHOOL,1-Regular school,High,247
1709930,170993002031,BROOKS COLLEGE PREP ACADEMY HS,1-Regular school,High,947
1300540,130054000263,BROOKS COUNTY HIGH SCHOOL,1-Regular school,High,522
1200870,120087006987,BROOKS DEBARTOLO COLLEGIATE HIGH SCHOOL,1-Regular school,High,606
0102010,010201000764,BROOKS HIGH SCHOOL,1-Regular school,High,731
3904476,390447601619,BROOKSIDE HIGH SCHOOL,1-Regular school,High,466
5100600,510060000223,BROOKVILLE HIGH,1-Regular school,High,942
3904867,390486703341,BROOKVILLE HIGH SCHOOL,1-Regular school,High,365
4204320,420432006162,BROOKVILLE JSHS,1-Regular school,High,652
5510770,551077001402,BROOKWOOD HIGH,1-Regular school,High,265
0103390,010339001274,BROOKWOOD HIGH SCHOOL,1-Regular school,High,1014
1302550,130255001906,BROOKWOOD HIGH SCHOOL,1-Regular school,High,3708
4503540,450354001010,BROOME HIGH,1-Regular school,High,841
3601043,360104306268,BROOME STREET ACADEMY CHARTER HIGH SCHOOL,1-Regular school,High,331
0802490,080249000103,BROOMFIELD HIGH SCHOOL,1-Regular school,High,1540
1200180,120018004058,BROWARD VIRTUAL FRANCHISE,1-Regular school,High,692
2706300,270630000278,BROWERVILLE SECONDARY,1-Regular school,High,262
2607040,260704004301,BROWN CITY HIGH SCHOOL,1-Regular school,High,376
1800960,180096000169,BROWN COUNTY HIGH SCHOOL,1-Regular school,High,549
1727300,172730002893,BROWN COUNTY HIGH SCHOOL,1-Regular school,High,219
5501800,550180000230,BROWN DEER MIDDLE/HIGH,1-Regular school,High,840
4811610,481161000633,BROWNFIELD H S,1-Regular school,High,437
3005190,300519000136,BROWNING HIGH SCHOOL,1-Regular school,High,611
4811640,481164000639,BROWNSBORO H S,1-Regular school,High,737
1801020,180102000176,BROWNSBURG HIGH SCHOOL,1-Regular school,High,2886
1801050,180105000180,BROWNSTOWN CENTRAL HIGH SCHOOL,1-Regular school,High,512
1707440,170744000383,BROWNSTOWN HIGH SCHOOL,1-Regular school,High,87
3600095,360009505762,BROWNSVILLE ACADEMY HIGH SCHOOL,1-Regular school,High,81
4204080,420408004818,BROWNSVILLE AREA HS,1-Regular school,High,431
4811680,481168012172,BROWNSVILLE EARLY COLLEGE H S,1-Regular school,High,400
4811700,481170000672,BROWNWOOD H S,1-Regular school,High,962
5501830,550183000235,BRUCE HIGH,1-Regular school,High,135
2800870,280087000097,BRUCE HIGH SCHOOL,1-Regular school,High,525
0803360,080336001869,BRUCE RANDOLPH SCHOOL,1-Regular school,High,751
4811730,481173000679,BRUCEVILLE-EDDY H S,1-Regular school,High,210
4844810,484481005103,BRUNI H S,1-Regular school,High,83
3100124,310012400853,BRUNING-DAVENPORT HIGH SCHOOL,1-Regular school,High,44
3700420,370042002898,BRUNSWICK COUNTY EARLY COLLEGE,1-Regular school,High,383
2906030,290603000145,BRUNSWICK HIGH,1-Regular school,High,96
2400330,240033000627,BRUNSWICK HIGH,1-Regular school,High,797
5100480,510048000183,BRUNSWICK HIGH,1-Regular school,High,456
2303780,230378000268,BRUNSWICK HIGH SCHOOL,1-Regular school,High,757
3904366,390436600204,BRUNSWICK HIGH SCHOOL,1-Regular school,High,2164
1302400,130240001068,BRUNSWICK HIGH SCHOOL,1-Regular school,High,1826
3904479,390447901645,BRUSH HIGH SCHOOL,1-Regular school,High,1117
0802610,080261000154,BRUSH HIGH SCHOOL,1-Regular school,High,349
3605820,360582000294,BRUSHTON-MOIRA HIGH SCHOOL,1-Regular school,High,339
2201920,220192001457,BRUSLY HIGH SCHOOL,1-Regular school,High,700
1700102,170010205345,BRUSSELS HIGH SCHOOL,1-Regular school,High,69
5104150,510415001812,BRUTON HIGH,1-Regular school,High,619
4816230,481623001205,BRYAN ADAMS H S LEADERSHIP ACADEMY,1-Regular school,High,2215
4811790,481179011507,BRYAN COLLEGIATE H S,1-Regular school,High,478
1300570,130057002396,BRYAN COUNTY HIGH SCHOOL,1-Regular school,High,574
3174820,317482001359,BRYAN HIGH SCHOOL,1-Regular school,High,1912
3904367,390436700212,BRYAN MIDDLE SCHOOL/HIGH SCHOOL,1-Regular school,High,993
2101860,210186000388,BRYAN STATION HIGH SCHOOL,1-Regular school,High,1681
0503690,050369000118,BRYANT HIGH SCHOOL,1-Regular school,High,2036
4900300,490030000184,BRYCE VALLEY HIGH,1-Regular school,High,140
0609030,060903000367,BUCHANAN HIGH,1-Regular school,High,2643
2607140,260714004308,BUCHANAN HIGH SCHOOL,1-Regular school,High,488
3904348,390434800051,BUCHTEL COMMUNITY LEARNING CENTER,1-Regular school,High,980
3904650,390465002574,BUCKEYE CENTRAL HIGH SCHOOL,1-Regular school,High,174
3901618,390161806018,BUCKEYE COMMUNITY SCHOOL,1-Regular school,High,375
3904847,390484703262,BUCKEYE HIGH SCHOOL,1-Regular school,High,708
2201290,220129001047,BUCKEYE HIGH SCHOOL,1-Regular school,High,986
3904778,390477804400,BUCKEYE LOCAL HIGH SCHOOL,1-Regular school,High,382
3906968,390696804139,BUCKEYE TRAIL HIGH SCHOOL,1-Regular school,High,272
0401410,040141000075,BUCKEYE UNION HIGH SCHOOL,1-Regular school,High,1672
3904675,390467502645,BUCKEYE VALLEY LOCAL HIGH SCHOOL,1-Regular school,High,700
2314795,231479501053,BUCKFIELD JR-SR HIGH SCHOOL,1-Regular school,High,242
5401470,540147001078,BUCKHANNON UPSHUR HIGH SCHOOL,1-Regular school,High,1096
0102220,010222001683,BUCKHORN HIGH SCHOOL,1-Regular school,High,1298
0640590,064059002846,BUCKINGHAM COLLEGIATE CHARTER ACADEMY,1-Regular school,High,464
5100540,510054000210,BUCKINGHAM COUNTY HIGH,1-Regular school,High,573
2004140,200414001191,BUCKLIN HIGH,1-Regular school,High,81
2906090,290609000147,BUCKLIN HIGH,1-Regular school,High,69
2314796,231479600102,BUCKSPORT HIGH SCHOOL,1-Regular school,High,355
4212725,421272506241,BUCKTAIL HS,1-Regular school,High,119
3904368,390436800216,BUCYRUS SECONDARY SCHOOL,1-Regular school,High,327
3305940,330594000694,BUD CARLSON ACADEMY,1-Regular school,High,43
0640980,064098006748,BUENA HIGH,1-Regular school,High,1858
0401460,040146000081,BUENA HIGH SCHOOL,1-Regular school,High,1885
0614760,061476001809,BUENA PARK HIGH,1-Regular school,High,1958
3402400,340240000044,BUENA REGIONAL HIGH SCHOOL,1-Regular school,High,535
0802640,080264000157,BUENA VISTA HIGH SCHOOL,1-Regular school,High,267
3605850,360585000297,BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS,1-Regular school,High,666
5100300,510030000117,BUFFALO GAP HIGH,1-Regular school,High,475
1704170,170417000110,BUFFALO GROVE HIGH SCHOOL,1-Regular school,High,2031
4811990,481199000701,BUFFALO H S,1-Regular school,High,289
2906120,290612000149,BUFFALO HIGH,1-Regular school,High,508
5603770,560377000187,BUFFALO HIGH SCHOOL,1-Regular school,High,317
5401200,540120000919,BUFFALO HIGH SCHOOL,1-Regular school,High,355
4005760,400576029684,BUFFALO HS,1-Regular school,High,78
0503710,050371001271,BUFFALO IS. CENTRAL HS,1-Regular school,High,344
2700023,270002300704,BUFFALO LAKE-HECTOR SECONDARY,1-Regular school,High,277
2707200,270720000285,BUFFALO SENIOR HIGH,1-Regular school,High,1832
4005820,400582029692,BUFFALO VALLEY HS,1-Regular school,High,36
4502580,450258001261,BUFORD HIGH,1-Regular school,High,546
1300600,130060000274,BUFORD HIGH SCHOOL,1-Regular school,High,1682
0624660,062466008741,BUHACH COLONY HIGH,1-Regular school,High,1862
1600480,160048000102,BUHL HIGH SCHOOL,1-Regular school,High,354
2004200,200420000565,BUHLER HIGH,1-Regular school,High,666
0401410,040141003320,BUHSD INSTITUTE OF ONLINE LEARNING,1-Regular school,High,21
4218990,421899007534,BUILDING 21,1-Regular school,High,397
4202280,420228007623,BUILDING 21 ALLENTOWN,1-Regular school,High,414
0901920,090192001572,BULKELEY HIGH SCHOOL,1-Regular school,High,592
4812060,481206000703,BULLARD H S,1-Regular school,High,796
0614550,061455001711,BULLARD HIGH,1-Regular school,High,2513
3904371,390437105489,BULLDOG VIRTUAL ACADEMY,1-Regular school,High,54
2100750,210075000145,BULLITT CENTRAL HIGH SCHOOL,1-Regular school,High,1282
2100750,210075001409,BULLITT EAST HIGH SCHOOL,1-Regular school,High,1439
0100480,010048000218,BULLOCK COUNTY HIGH SCHOOL,1-Regular school,High,384
2607320,260732004320,BULLOCK CREEK HIGH SCHOOL,1-Regular school,High,552
4812090,481209000705,BUNA H S,1-Regular school,High,438
2906150,290615000154,BUNCETON HIGH,1-Regular school,High,43
2906170,290617000156,BUNKER HIGH,1-Regular school,High,112
3700690,370069000277,BUNKER HILL HIGH,1-Regular school,High,847
1707770,170777000392,BUNKER HILL HIGH SCHOOL,1-Regular school,High,223
2200150,220015000063,BUNKIE MAGNET HIGH SCHOOL,1-Regular school,High,665
3701530,370153000651,BUNN HIGH,1-Regular school,High,803
0904440,090444000885,BUNNELL HIGH SCHOOL,1-Regular school,High,1022
4838730,483873004330,BURBANK H S,1-Regular school,High,1291
0606450,060645000563,BURBANK HIGH,1-Regular school,High,2495
1700125,170012501425,BUREAU VALLEY HIGH SCHOOL,1-Regular school,High,340
4818300,481830001669,BURGES H S,1-Regular school,High,1519
4204500,420450004195,BURGETTSTOWN MS/HS,1-Regular school,High,558
4812120,481212000707,BURKBURNETT H S,1-Regular school,High,850
3803590,380359000082,BURKE CENTRAL HIGH SCHOOL,1-Regular school,High,46
1300660,130066001991,BURKE COUNTY HIGH SCHOOL,1-Regular school,High,1262
4501440,450144001328,BURKE HIGH,1-Regular school,High,379
3174820,317482001360,BURKE HIGH SCHOOL,1-Regular school,High,2194
2502790,250279000261,BURKE HIGH SCHOOL,1-Regular school,High,390
4609512,460951200101,BURKE HIGH SCHOOL - 01,1-Regular school,High,85
3700480,370048002908,BURKE MIDDLE COLLEGE,1-Regular school,High,144
4812180,481218012263,BURLESON CENTENNIAL H S,1-Regular school,High,2003
4818150,481815012382,BURLESON CENTER,1-Regular school,High,1
4812180,481218013530,BURLESON COLLEGIATE H S,1-Regular school,High,241
4812180,481218000715,BURLESON H S,1-Regular school,High,1649
1600660,160066000124,BURLEY SENIOR HIGH SCHOOL,1-Regular school,High,939
0634980,063498005920,BURLINGAME HIGH,1-Regular school,High,1537
2004260,200426001161,BURLINGAME JUNIOR/SENIOR HIGH,1-Regular school,High,149
3402430,340243000966,BURLINGTON CITY HIGH SCHOOL,1-Regular school,High,727
1905790,190579000181,BURLINGTON COMMUNITY HIGH SCHOOL,1-Regular school,High,991
5300780,530078000155,BURLINGTON EDISON HIGH SCHOOL,1-Regular school,High,1133
2503240,250324000426,BURLINGTON HIGH,1-Regular school,High,966
2004290,200429000178,BURLINGTON HIGH,1-Regular school,High,272
5501890,550189000237,BURLINGTON HIGH,1-Regular school,High,954
5601420,560142000478,BURLINGTON HIGH SCHOOL,1-Regular school,High,77
0802670,080267000162,BURLINGTON HIGH SCHOOL,1-Regular school,High,200
5002820,500282000063,BURLINGTON HIGH SCHOOL,1-Regular school,High,988
4005910,400591000221,BURLINGTON HS,1-Regular school,High,31
3402460,340246001004,BURLINGTON TOWNSHIP HIGH SCHOOL,1-Regular school,High,1120
2513230,251323002200,BURNCOAT SENIOR HIGH,1-Regular school,High,1153
4812220,481222000723,BURNET H S,1-Regular school,High,951
0613470,061347001533,BURNEY JUNIOR-SENIOR HIGH,1-Regular school,High,244
4000014,400001401582,BURNS FLAT-DILL CITY HS,1-Regular school,High,140
3700900,370090000336,BURNS HIGH,1-Regular school,High,915
4102490,410249000379,BURNS HIGH SCHOOL,1-Regular school,High,230
5604120,560412000209,BURNS JR & SR HIGH SCHOOL,1-Regular school,High,281
2707290,270729000292,BURNSVILLE HIGH SCHOOL,1-Regular school,High,2305
3605940,360594000384,BURNT HILLS-BALLSTON LAKE SENIOR HIGH SCHOOL,1-Regular school,High,987
